sim_index,mut_rate,sel_coeff,sampling_start,num_samples,num_muts,total_branch_length,sackin_index,norm_sackin,pi,seg_sites,tajimas_d,num_singletons,external_clock_rate,internal_clock_rate,external_muts,internal_muts,external_length,internal_length,exp_fit_var,obsv_fit_var
26,1e-05,-0.16,50,200,321,6528.4,1278,-0.3969783652122733,0.00012036338729495429,0.010734349919743178,-2.9802113426998935,299.0,0.05730565281352225,0.057603596571876636,299,22,5550.699999999997,977.6999999999997,0.027372393852813183,0.00451583983657837
27,1e-05,-0.16,50,200,315,6235.0,1216,-0.4262329359140253,0.00011583465750367584,0.010533707865168539,-2.983470624134755,299.0,0.06265031917486263,0.09065232695367383,299,16,5180.999999999999,1053.9999999999998,0.027372393852813183,0.013091389604959425
28,1e-05,-0.16,50,200,297,6061.6,1240,-0.41490858596496,0.0001299669831232128,0.009931781701444624,-2.941794859727254,273.0,0.0562615884122772,0.051885924923182225,273,24,5170.6,891.0,0.027372393852813183,0.016957994602176247
29,1e-05,-0.16,50,200,304,6247.9,1296,-0.3884851027504743,0.0001175150767212189,0.010165864098448368,-2.971390273043061,284.0,0.05674738470303449,0.10849893672518243,284,20,5375.800000000001,872.1,0.027372393852813183,0.019504231139580865
30,1e-05,-0.16,50,200,335,6619.9,1427,-0.3266730259451596,0.0001297838174285006,0.011202514713750668,-2.9749739131369206,318.0,0.05850955506596616,0.10431132093127636,318,17,5852.2,767.6999999999999,0.027372393852813183,0.0
31,1e-05,-0.16,50,200,313,6151.1,1080,-0.4904042522920619,0.00012485682828266436,0.010466827180310327,-2.9657382282152835,294.0,0.05696829917039917,0.037938817354914355,294,19,5317.800000000002,833.2999999999998,0.027372393852813183,0.0033868798774337773
32,1e-05,-0.16,50,200,282,5873.4,1461,-0.31063019685065046,0.00010985908676609299,0.009430176565008025,-2.9662970206249524,264.0,0.05248922682541461,0.09535404021101726,264,18,5098.900000000001,774.5000000000003,0.027372393852813183,0.004799999785423281
33,1e-05,-0.16,50,200,289,5832.5,1546,-0.27052312411437757,0.00011099505015715201,0.00966425896201177,-2.97051654709562,271.0,0.0624009983232702,0.02883143954868562,271,18,4900.899999999999,931.5999999999998,0.027372393852813183,0.03391694169133348
34,1e-05,-0.16,50,200,307,5783.5,1508,-0.28845334486706425,0.00011121518507465016,0.010266185125735688,-2.985424109650663,291.0,0.06156274126192809,0.019909634328496288,291,16,4863.0,920.5000000000005,0.027372393852813183,0.011996728392740888
35,1e-05,-0.16,50,200,307,6509.5,1157,-0.45407196287214413,0.0001114437220882361,0.010266185125735688,-2.9850072736143716,295.0,0.05934868173082595,0.044830742450935615,295,12,5522.300000000001,987.1999999999996,0.027372393852813183,0.010874879554138187
36,1e-05,-0.16,50,200,302,6140.6,1166,-0.44982533164124466,0.00011279813997757565,0.010098983413590156,-2.978410845918918,281.0,0.05659959174968387,0.13633991605429685,281,21,5083.400000000003,1057.2000000000003,0.027372393852813183,0.007673315078737794
37,1e-05,-0.16,50,200,277,5822.9,1231,-0.41915521719585946,0.00011486673603437121,0.009262974852862493,-2.951410412602921,255.0,0.05554605209075339,0.028349467963572583,255,22,4941.000000000002,881.8999999999996,0.027372393852813183,0.005121965913305664
38,1e-05,-0.16,50,200,313,6435.7,982,-0.5366453479174119,0.00012183879536795723,0.010466827180310327,-2.971138906356927,288.0,0.07306175757867245,0.030212050870883043,288,25,5451.399999999999,984.3000000000001,0.027372393852813183,0.0
39,1e-05,-0.16,50,200,296,6708.2,1126,-0.4686992482230201,0.00011830151291502896,0.009898341359015517,-2.962873437695576,283.0,0.048734306707509924,0.03165366895101901,283,13,5819.4000000000015,888.8,0.027372393852813183,0.005224489562365475
40,1e-05,-0.16,50,200,317,6312.9,1334,-0.37055488199778763,0.00013064083122944753,0.010600588550026753,-2.9588727915867805,296.0,0.0593551933884519,0.05603491028419813,296,21,5461.399999999999,851.5000000000005,0.027372393852813183,0.019260301436089415
41,1e-05,-0.16,50,200,296,6013.2,1129,-0.467283704479387,0.00011845107022539041,0.009898341359015517,-2.9625906714779404,272.0,0.0609899420653192,0.034977602347776506,272,24,5035.7,977.4999999999999,0.027372393852813183,0.02775845989065186
42,1e-05,-0.16,50,200,309,6021.4,1264,-0.4035842360158947,0.00011865272053149546,0.0103330658105939,-2.9735402874930315,291.0,0.05969415943535946,0.11123303301522891,291,18,5162.099999999999,859.2999999999998,0.027372393852813183,0.012474777081591802
43,1e-05,-0.16,50,200,295,6361.6,1280,-0.39603466938318455,0.00011555570791356388,0.00986490101658641,-2.967172156404418,280.0,0.05414547141791326,0.02397706072308649,280,15,5488.1,873.5000000000002,0.027372393852813183,0.006399999713897708
44,1e-05,-0.16,50,200,315,6463.6,1495,-0.2945873677561413,0.00011973154966915825,0.010533707865168539,-2.9765408990310656,296.0,0.0576355947163822,0.028197282139946118,296,19,5486.200000000001,977.4000000000001,0.027372393852813183,0.014195097012011725
45,1e-05,-0.16,50,200,283,5793.8,1285,-0.3936754298104626,0.00010714016847210842,0.009463616907437132,-2.972606090390539,260.0,0.05580333499547515,0.034590135862758914,260,23,4901.200000000003,892.6000000000004,0.027372393852813183,0.02021776963108618
46,1e-05,-0.16,50,200,314,6277.7,1342,-0.3667800986814325,0.0001262028440759165,0.010500267522739432,-2.964184054158455,291.0,0.05656788785790444,0.034855402307778234,291,23,5392.400000000001,885.2999999999996,0.027372393852813183,0.010393599585723879
47,1e-05,-0.16,50,200,288,7030.1,1319,-0.37763260071595345,0.00010222326184157753,0.009630818619582664,-2.986649126688605,277.0,0.04521405444746415,0.08338392912195644,277,11,6223.200000000002,806.9000000000002,0.027372393852813183,0.01926030143608941
48,1e-05,-0.16,50,200,328,6080.7,1376,-0.35073726958692336,0.00012020206705007026,0.010968432316746924,-2.98586163453805,310.0,0.07226864993559884,0.05191077410784577,310,18,5147.099999999998,933.5999999999997,0.027372393852813183,0.023678847658867738
49,1e-05,-0.16,50,200,316,6024.1,1142,-0.46114968159030995,0.00012694222853163533,0.010567148207597646,-2.964566315767028,295.0,0.061992166292164995,0.03986072218050661,295,21,5190.500000000003,833.6000000000001,0.027372393852813183,0.004095999816894533
50,1e-05,-0.16,50,200,320,5989.3,1609,-0.24079670549808116,0.00015112178065286198,0.010667469234884965,-2.924612556590651,294.0,0.05946278218984235,0.055126149886884385,294,26,5071.100000000001,918.1999999999998,0.027372393852813183,0.0061439997253418
51,1e-05,-0.16,50,200,313,6016.5,1314,-0.37999184028867533,0.0001242602794604367,0.010466827180310327,-2.966805734195397,286.0,0.05678369286670973,0.039224442019580266,286,27,5116.500000000003,900.0000000000003,0.027372393852813183,0.004799999785423281
52,1e-05,-0.16,50,200,275,5890.6,1115,-0.4738895752830084,0.00010673518744068061,0.00919609416800428,-2.9659075633564203,250.0,0.057533671840802054,0.03249277144668535,250,25,4961.299999999999,929.2999999999998,0.027372393852813183,0.023132847263594974
53,1e-05,-0.16,50,200,278,6200.7,1368,-0.3545120529032785,0.00011104210189524349,0.0092964151952916,-2.960107517588811,265.0,0.057096219780490155,0.02073977723605053,265,13,5243.0,957.7000000000002,0.027372393852813183,0.014481634962700744
54,1e-05,-0.16,50,200,308,6389.4,1272,-0.3998094526995396,0.00010696204403504876,0.010299625468164793,-2.99395688434442,298.0,0.05594042621787966,0.025304517357818183,298,10,5395.7,993.7000000000004,0.027372393852813183,0.017372728181237123
55,1e-05,-0.16,50,200,299,6607.1,1565,-0.2615580137380342,0.0001249929422392854,0.009998662386302835,-2.9530413555437165,285.0,0.05162126343791623,0.09718673554828305,285,14,5728.2,878.9000000000002,0.027372393852813183,0.0319861405761214
56,1e-05,-0.16,50,200,292,5780.8,1108,-0.4771925106848191,0.00011430379559649432,0.009764579989299091,-2.966856755725017,264.0,0.057324181519001594,0.037338893279436444,264,28,4782.999999999998,997.7999999999995,0.027372393852813183,0.01829725066526012
57,1e-05,-0.16,50,200,317,6236.6,1347,-0.3644208591087106,0.0001167975377153281,0.010600588550026753,-2.9833367853206907,300.0,0.057236623218166666,0.027019940512843683,300,17,5398.600000000001,838.0000000000005,0.027372393852813183,0.01922172148442781
58,1e-05,-0.16,50,200,310,6218.3,1300,-0.3865977110922968,0.00011581281205384783,0.0103330658105939,-2.9786870483851726,287.0,0.06317895207097499,0.10962118245804503,287,23,5126.700000000001,1091.6000000000004,0.027372393852813183,0.022795234456293646
59,1e-05,-0.16,50,200,309,5944.6,1295,-0.38895695066501873,0.0001141710424783084,0.0103330658105939,-2.9816624243565473,288.0,0.06413607253328783,0.04191554793908988,288,21,4972.4,972.1999999999997,0.027372393852813183,0.008706457242724614
60,1e-05,-0.16,50,200,292,6260.3,1193,-0.4370854379485462,0.00010390536147833808,0.009764579989299091,-2.9867821403518318,279.0,0.05507717810049205,0.011473338722672227,279,13,5286.899999999998,973.4000000000002,0.027372393852813183,0.045406599388725266
61,1e-05,-0.16,50,200,275,5845.8,1511,-0.2870378011234311,0.0001238267313023108,0.009162653825575174,-2.9300728917087504,247.0,0.05384159373851091,0.040125123828300746,247,28,4863.5,982.3000000000001,0.027372393852813183,0.010874879554138187
62,1e-05,-0.16,50,200,309,6599.5,1477,-0.30308063021794024,0.00011024222234769274,0.0103330658105939,-2.9887826178274515,296.0,0.05356302311526649,0.0947610250291091,296,13,5717.0,882.4999999999995,0.027372393852813183,0.010587021780480285
63,1e-05,-0.16,50,200,323,6386.7,1220,-0.42434554425584775,0.00011619762805466515,0.010801230604601392,-2.98899728258442,310.0,0.06104979384417447,0.08897740232087153,310,13,5458.500000000002,928.1999999999998,0.027372393852813183,0.004799999785423281
64,1e-05,-0.16,50,200,274,6814.8,1343,-0.3663082507668881,0.00010307859522330685,0.009162653825575174,-2.9723994851859445,256.0,0.04347520293018312,0.03161213021120946,256,18,5987.699999999997,827.1000000000004,0.027372393852813183,0.04147250636233033
65,1e-05,-0.16,50,200,303,5434.3,1362,-0.35734314039054477,0.00011808978009361858,0.01013242375601926,-2.9694696540889716,282.0,0.06676493255305892,0.0368980362013368,282,21,4561.700000000001,872.5999999999995,0.027372393852813183,0.012334378556055606
66,1e-05,-0.16,50,200,287,5751.6,1381,-0.3483780300142014,0.00010346677206255935,0.009597378277153557,-2.9833720308086678,275.0,0.05465613610458267,0.022060034337747142,275,12,4936.599999999998,815.0,0.027372393852813183,0.02121254015260712
67,1e-05,-0.16,50,200,316,6288.9,1210,-0.4290640234012916,0.00012675738241770562,0.010567148207597646,-2.964893996559388,300.0,0.05892945862972279,0.08740759056683949,300,16,5467.499999999999,821.4000000000002,0.027372393852813183,0.0072590219241672116
68,1e-05,-0.16,50,200,305,6345.5,1227,-0.42104260885403705,0.00011101185434932742,0.010199304440877474,-2.984181571453331,294.0,0.05647985111783366,0.020932269371172926,294,11,5422.700000000003,922.7999999999997,0.027372393852813183,0.05398563770796935
69,1e-05,-0.16,50,200,316,6083.2,1315,-0.379519992374131,0.00012532062398670624,0.010567148207597646,-2.967440969990918,297.0,0.06125827964350896,0.02598252348761155,297,19,5227.999999999998,855.2000000000003,0.027372393852813183,0.008119679659566883
70,1e-05,-0.16,50,200,303,6361.8,1218,-0.4252892400849365,0.00011368036006678578,0.01013242375601926,-2.97761673895883,287.0,0.0575911581298279,0.03646769405673175,287,16,5417.700000000002,944.1000000000006,0.027372393852813183,0.010016060536961718
71,1e-05,-0.16,50,200,298,6499.3,1077,-0.4918197960356951,0.00010590506034721424,0.009965222043873729,-2.9879584459265587,287.0,0.05237170962312421,0.019715196460791243,287,11,5629.500000000001,869.8000000000001,0.027372393852813183,0.016250879336700445
72,1e-05,-0.16,50,200,296,6348.9,1342,-0.3667800986814325,0.0001170462397595244,0.009898341359015517,-2.9652467676346026,267.0,0.050474143429282546,0.05431964736770517,267,29,5420.900000000002,927.9999999999998,0.027372393852813183,0.03268494747145217
73,1e-05,-0.16,50,200,327,6726.9,1183,-0.4418039170939901,0.00012163042338498171,0.010934991974317817,-2.9826604684537767,317.0,0.058150036076643784,0.01503946543332607,317,10,5809.1,917.8000000000001,0.027372393852813183,0.027746401267976083
74,1e-05,-0.16,50,200,308,6282.1,1236,-0.4167959776231375,0.0001111076382447274,0.010299625468164793,-2.9864197935925265,295.0,0.057128665295483806,0.018557684132867725,295,13,5329.300000000001,952.8,0.027372393852813183,0.021947250553824935
75,1e-05,-0.16,50,200,298,6171.1,1634,-0.2290005076344715,0.0001114437220882361,0.009965222043873729,-2.977555789443133,280.0,0.06044306836866497,0.061027119812835824,280,18,5266.800000000002,904.3000000000004,0.027372393852813183,0.012209366950002057
76,1e-05,-0.16,50,200,284,5972.9,1534,-0.2761852990889102,0.0001158514616958515,0.009430176565008025,-2.954413761057576,266.0,0.05547033532500528,0.13342721736081498,266,18,5037.699999999999,935.2000000000004,0.027372393852813183,0.029980666814715277
77,1e-05,-0.16,50,200,301,5787.0,1465,-0.3087428051924729,0.0001285739155918697,0.010065543071161049,-2.9482304739867535,282.0,0.060875667382425315,0.07943919263807044,282,19,4947.499999999998,839.5000000000001,0.027372393852813183,0.010955466523358052
78,1e-05,-0.16,50,200,307,6412.1,1368,-0.3545120529032785,0.0001280781919226944,0.010266185125735688,-2.954667127119907,278.0,0.053622058152467796,0.05763661927664584,278,29,5435.0,977.1,0.027372393852813183,0.006399999713897708
79,1e-05,-0.16,50,200,249,5835.3,1173,-0.44652239623943396,0.00010010593362747343,0.008326645264847513,-2.953130831108611,228.0,0.0510989373960485,0.03322300602916352,228,21,4880.800000000001,954.4999999999995,0.027372393852813183,0.011871845920849614
80,1e-05,-0.16,50,200,322,5973.9,1275,-0.39839390895590643,0.00013168437156354168,0.010767790262172285,-2.961293023776329,294.0,0.059201628389883874,0.09595748845894866,294,28,5124.100000000003,849.8000000000004,0.027372393852813183,0.03391694169133349
81,1e-05,-0.16,50,200,292,6005.7,1187,-0.4399165254358125,0.00010751490195762048,0.009764579989299091,-2.9798655718032867,272.0,0.059476135784163116,0.024514095874113885,272,20,5098.499999999995,907.1999999999997,0.027372393852813183,0.015222072842718636
82,1e-05,-0.16,50,200,334,6260.9,1324,-0.3752733611432315,0.00012185896039856757,0.011169074371321563,-2.987505835771627,318.0,0.06073853023168308,0.021295806013283868,318,16,5336.5,924.4000000000005,0.027372393852813183,0.02975417426679489
83,1e-05,-0.16,50,200,298,6064.9,1433,-0.3238419384578933,0.00010984060215469998,0.009965222043873729,-2.980566752515095,280.0,0.058593723461625745,0.03621021861561231,280,18,5238.5,826.4,0.027372393852813183,0.04135664149289441
84,1e-05,-0.16,50,200,288,5834.2,1225,-0.4219863046831258,0.0001222723435260833,0.009630818619582664,-2.9477059665535044,263.0,0.059951904851431294,0.08377896198761339,263,25,4858.7,975.5000000000003,0.027372393852813183,0.01249279947814942
85,1e-05,-0.16,50,200,317,5958.0,1210,-0.4290640234012916,0.00012306886223519852,0.010600588550026753,-2.972254043803945,299.0,0.06533266620450347,0.06889486131818472,299,18,5094.300000000001,863.6999999999997,0.027372393852813183,0.01721610264707683
86,1e-05,-0.16,50,200,326,7093.7,1474,-0.3044961739615734,0.00011689164119151043,0.01090155163188871,-2.990041822867347,313.0,0.05159271611913919,0.0196743371632752,313,13,6274.9000000000015,818.7999999999998,0.027372393852813183,0.01356284679489922
87,1e-05,-0.16,50,200,281,5884.4,1120,-0.47153033571028646,0.00010410869220366082,0.00939673622257892,-2.9767977733294733,265.0,0.053304956560715856,0.03365359832929817,265,16,4986.800000000003,897.6,0.027372393852813183,0.015162879373893743
88,1e-05,-0.16,50,200,316,6431.7,1170,-0.4479379399830671,0.00011692188873742626,0.010567148207597646,-2.9823295936292613,303.0,0.060576706518019455,0.023092986018972306,303,13,5547.899999999999,883.8000000000003,0.027372393852813183,0.03621817294815733
89,1e-05,-0.16,50,200,287,6019.4,1433,-0.3238419384578933,0.00010423640406419399,0.009597378277153557,-2.9818719767489585,279.0,0.056150565048583664,0.022884030035487276,279,8,5274.700000000001,744.6999999999998,0.027372393852813183,0.005688888634575741
90,1e-05,-0.16,50,200,318,6060.5,1540,-0.27335421160164386,0.00015140073024297407,0.010600588550026753,-2.9221857099421182,294.0,0.06315843030719191,0.0481738365322582,294,24,5127.099999999997,933.4,0.027372393852813183,0.05317770656823638
91,1e-05,-0.16,50,200,267,5592.9,1176,-0.4451068524958008,0.00010792660466591865,0.008928571428571428,-2.955474384136843,250.0,0.055131820054243115,0.0176070605783741,250,17,4686.800000000003,906.0999999999998,0.027372393852813183,0.009857974544268856
92,1e-05,-0.16,50,200,335,5955.6,1537,-0.27476975534527703,0.00011961896158158269,0.011202514713750668,-2.991985079781252,317.0,0.060971038394724814,0.024907778422625083,317,18,5200.4000000000015,755.1999999999997,0.027372393852813183,0.013657689776661354
93,1e-05,-0.16,50,200,300,6405.3,1135,-0.46445261699212065,0.00011332579161188416,0.010032102728731942,-2.9757380151911477,284.0,0.05761106375518099,0.028832014468345647,284,16,5458.099999999999,947.1999999999999,0.027372393852813183,0.023132847263594974
94,1e-05,-0.16,50,200,322,6646.7,1540,-0.27335421160164386,0.00011655555734800183,0.010767790262172285,-2.987619435398265,306.0,0.054622348901530914,0.016524297768794792,306,16,5755.199999999997,891.5000000000002,0.027372393852813183,0.016735270620166547
95,1e-05,-0.16,50,200,295,6099.3,1201,-0.4333106546321911,0.00013040725295820912,0.00986490101658641,-2.938998777135315,279.0,0.05814514998541268,0.027684599286599925,279,16,5113.7,985.5999999999999,0.027372393852813183,0.026799893521848455
96,1e-05,-0.16,50,200,277,6079.1,1634,-0.2290005076344715,0.00011622283434292847,0.009262974852862493,-2.948673424680621,258.0,0.05552804852003348,0.03313155357348412,258,19,5140.199999999999,938.9000000000004,0.027372393852813183,0.04447629026019877
97,1e-05,-0.16,50,200,296,6392.1,1175,-0.44557870041034514,0.00011222847786282854,0.009898341359015517,-2.9743556524206665,283.0,0.05273037171745286,0.03258781499131005,283,13,5487.200000000001,904.9000000000001,0.027372393852813183,0.005688888634575741
98,1e-05,-0.16,50,200,302,6866.0,1330,-0.37244227365596516,0.00012954855873804457,0.010098983413590156,-2.9473608990200124,283.0,0.04840915541123593,0.09870463432065489,283,19,5966.7999999999965,899.1999999999997,0.027372393852813183,0.01448163496270074
99,1e-05,-0.16,50,200,311,6560.2,1320,-0.37716075280140904,0.00011418280541283114,0.010399946495452114,-2.9832502087742356,293.0,0.057421849635547834,0.05086470575077447,293,18,5659.599999999999,900.6000000000001,0.027372393852813183,0.014691839404563908
0,1e-05,-0.32,0,200,187,4284.5,1337,-0.36913933825415446,6.352488768077955e-05,0.006253344034242911,-2.9703570079223653,184.0,0.06568901264382074,0.001654442251004435,184,3,3436.4,848.1,0.05725390070059898,0.0628556297563418
1,1e-05,-0.32,0,200,161,3930.8,1247,-0.4116056505631493,6.252671866555897e-05,0.0053838951310861425,-2.932242255524549,150.0,0.0648693624185406,0.03378235277109815,150,11,3167.999999999999,762.8000000000001,0.05725390070059898,0.05305030200148328
2,1e-05,-0.32,0,200,190,5386.8,1231,-0.41915521719585946,6.584890745864157e-05,0.00635366506153023,-2.967649504132815,184.0,0.056476850977545234,0.006048259196937761,184,6,4454.900000000001,931.8999999999999,0.05725390070059898,0.05040388672176676
3,1e-05,-0.32,0,200,176,5358.5,1354,-0.3611179237068999,6.0837897351928225e-05,0.005885500267522739,-2.962694703087735,171.0,0.052360030820269014,0.010730730064890164,171,5,4498.000000000003,860.5000000000007,0.05725390070059898,0.04460109635210704
4,1e-05,-0.32,0,200,187,5037.8,1226,-0.4215144567685814,7.075405115464962e-05,0.006253344034242911,-2.9489102116431316,179.0,0.09479954511244952,0.16593097641333263,179,8,4274.6,763.1999999999999,0.05725390070059898,0.04987038303340868
5,1e-05,-0.32,0,200,187,4351.5,1233,-0.4182115213667707,6.715795402910758e-05,0.006253344034242911,-2.9595787713915183,176.0,0.06882629463507894,0.02743447293937015,176,11,3338.9999999999995,1012.5,0.05725390070059898,0.04860829392790819
6,1e-05,-0.32,0,200,160,4188.6,1456,-0.3129894364233724,5.648225074005665e-05,0.005350454788657036,-2.951279567620116,151.0,0.05919452880719302,0.007425044759771673,151,9,3315.6000000000013,872.9999999999999,0.05725390070059898,0.0495111963590322
7,1e-05,-0.32,0,200,168,4108.1,1323,-0.37574520905777586,5.8162669957599695e-05,0.0056179775280898875,-2.9588877519045034,163.0,0.07659343615647037,0.013452096244304037,163,5,3283.2000000000003,824.9000000000001,0.05725390070059898,0.04174721826295566
8,1e-05,-0.32,0,200,194,4151.0,1434,-0.3233700905433489,6.850060898392444e-05,0.006487426431246656,-2.965446731685121,186.0,0.06715241101110693,0.00772441758503823,186,8,3330.699999999999,820.3000000000001,0.05725390070059898,0.055721757190035456
9,1e-05,-0.32,0,200,164,4524.7,1149,-0.45784674618849924,5.913563268455711e-05,0.005484216158373462,-2.9490599431372084,154.0,0.062339231502586495,0.0235633498250491,154,10,3580.900000000002,943.8000000000001,0.05725390070059898,0.05349874551258786
10,1e-05,-0.32,0,200,182,5060.5,1319,-0.37763260071595345,6.217887188752756e-05,0.006086142322097378,-2.967365135782128,179.0,0.09553427192289393,0.005063338428824803,179,3,4273.200000000001,787.3,0.05725390070059898,0.05723285427581184
11,1e-05,-0.32,0,200,178,4053.0,1211,-0.4285921754867472,6.15050237812928e-05,0.005952380952380952,-2.9636001292650924,173.0,0.053930618384897655,0.07729853410272831,173,5,3212.5000000000005,840.4999999999998,0.05725390070059898,0.06546771455821028
12,1e-05,-0.32,0,200,171,4958.4,1411,-0.3342225925778698,6.048332889702663e-05,0.005718298555377207,-2.956090729770427,163.0,0.048630141691077836,0.008594058777635237,163,8,3980.2999999999975,978.0999999999998,0.05725390070059898,0.06358915199490962
13,1e-05,-0.32,0,200,187,5019.7,1355,-0.36064607579235547,6.319216467570601e-05,0.006219903691813804,-2.969960533797362,183.0,0.056311678292413826,0.005173477360178126,183,4,4127.7,892.0000000000005,0.05725390070059898,0.054216145908490734
14,1e-05,-0.32,0,200,169,5583.2,1553,-0.26722018871256686,5.783330779096126e-05,0.005651417870518994,-2.9615560793443247,166.0,0.03959203889629258,0.0029697728147862917,166,3,4777.300000000005,805.9,0.05725390070059898,0.0478736863696303
15,1e-05,-0.32,0,200,164,5598.5,1325,-0.3748015132286871,5.5499205497793985e-05,0.005484216158373462,-2.961320741908213,163.0,0.04178711586079363,0.0011947431302270011,163,1,4666.5,931.9999999999999,0.05725390070059898,0.05524190055089124
16,1e-05,-0.32,0,200,175,3932.0,1332,-0.3714985778268764,6.279390532114831e-05,0.005852059925093633,-2.9549879415397124,167.0,0.08953227393784384,0.02862585801929764,167,8,3153.5000000000005,778.5000000000002,0.05725390070059898,0.05314314272583363
17,1e-05,-0.32,0,200,192,4447.1,1329,-0.37291412157050957,6.946516961479415e-05,0.006420545746388443,-2.9599147423818435,182.0,0.06762422222671124,0.014609312837068601,182,10,3571.400000000001,875.7000000000002,0.05725390070059898,0.061543615491887825
18,1e-05,-0.32,0,200,160,4416.3,1542,-0.2724105157725551,6.163273564182607e-05,0.005350454788657036,-2.933491585418287,148.0,0.04477320017465271,0.037517475795839375,148,12,3615.000000000001,801.3000000000001,0.05725390070059898,0.04672995933838901
19,1e-05,-0.32,0,200,169,4164.3,1640,-0.22616942014720517,6.212005721491356e-05,0.005651417870518994,-2.9475191595912493,157.0,0.06686771603199095,0.09674788711510403,157,12,3369.700000000001,794.6000000000001,0.05725390070059898,0.04866748925023925
20,1e-05,-0.32,0,200,172,4055.3,1039,-0.5097500167883818,6.749907913026882e-05,0.005751738897806314,-2.9350870697856304,166.0,0.054834518295011306,0.005202332590074577,166,6,3386.400000000002,668.9000000000002,0.05725390070059898,0.056878357172100324
21,1e-05,-0.32,0,200,169,4581.7,1105,-0.4786080544284523,5.816771121525233e-05,0.005651417870518994,-2.9604610785482204,164.0,0.07336687737707695,0.003964989276496175,164,5,3571.0000000000005,1010.6999999999995,0.05725390070059898,0.04973578864224567
22,1e-05,-0.32,0,200,189,5649.2,1256,-0.4073590193322498,6.485073844342101e-05,0.006320224719101123,-2.9691988252484927,185.0,0.04450918466656523,0.017346980721009576,185,4,4757.1,892.0999999999998,0.05725390070059898,0.05869434893282414
23,1e-05,-0.32,0,200,177,3847.3,1422,-0.32903226551788156,6.862664042524017e-05,0.005918940609951846,-2.939813993068953,168.0,0.07778431999330167,0.07870075880747161,168,9,3006.000000000001,841.3000000000002,0.05725390070059898,0.05728643471647664
24,1e-05,-0.32,0,200,166,4792.6,1386,-0.3460187904414795,5.683345835652315e-05,0.005551096843231675,-2.96008142832982,162.0,0.045625572634540396,0.0033164459604066343,162,4,4005.3000000000025,787.3000000000004,0.05725390070059898,0.045828673001356866
25,1e-05,-0.32,0,200,165,4511.9,1291,-0.39084434232319626,5.965320180356037e-05,0.005517656500802568,-2.9490102125925675,161.0,0.05085284772207915,0.07592107252756093,161,4,3739.500000000001,772.3999999999995,0.05725390070059898,0.04874653503288813
26,1e-05,-0.32,0,200,184,4379.1,1304,-0.3847103194341192,6.991216112666056e-05,0.006153023006955591,-2.946895983989004,174.0,0.05628906357205545,0.008646171969027451,174,10,3647.799999999998,731.3,0.05725390070059898,0.04997201190482788
27,1e-05,-0.32,0,200,192,5123.4,1319,-0.37763260071595345,6.519858522145242e-05,0.006420545746388443,-2.9722503728148846,189.0,0.051540817030360064,0.002139406487232574,189,3,4235.700000000002,887.6999999999995,0.05725390070059898,0.049862645760032034
28,1e-05,-0.32,0,200,160,4437.8,1220,-0.42434554425584775,5.938769556718857e-05,0.005350454788657036,-2.94124517244003,151.0,0.10171963362607593,0.013156118855722425,151,9,3679.499999999999,758.3000000000003,0.05725390070059898,0.055130109726122145
29,1e-05,-0.32,0,200,187,4441.4,1547,-0.27005127619983316,6.515657474101383e-05,0.006219903691813804,-2.96410211699543,180.0,0.05997723201480446,0.017168996219884745,180,7,3718.6999999999994,722.7,0.05725390070059898,0.05236744013983764
30,1e-05,-0.32,0,200,182,4409.1,1143,-0.46067783367576554,6.548257606921718e-05,0.006086142322097378,-2.95730126096205,171.0,0.06178000601019562,0.047194706427663866,171,11,3564.9999999999995,844.1000000000003,0.05725390070059898,0.04313113565235021
31,1e-05,-0.32,0,200,174,4974.3,1110,-0.47624881485573034,5.984140875592519e-05,0.005818619582664527,-2.962817510112407,169.0,0.05422241658914656,0.008576468928692233,169,5,3982.0000000000005,992.2999999999996,0.05725390070059898,0.05986442568664164
32,1e-05,-0.32,0,200,191,4641.0,1503,-0.2908125844397862,6.651939472644122e-05,0.006387105403959336,-2.967068321746041,183.0,0.05554234158380503,0.007021270936799965,183,8,3698.699999999999,942.2999999999997,0.05725390070059898,0.0517169177453923
33,1e-05,-0.32,0,200,179,3931.8,1642,-0.22522572431811638,6.4148323210488e-05,0.005985821294810059,-2.9568944871346137,169.0,0.07875586546180162,0.012813053504510074,169,10,3121.000000000001,810.7999999999996,0.05725390070059898,0.05386963921271801
34,1e-05,-0.32,0,200,137,3815.9,1238,-0.41585228179404876,5.0088255617305384e-05,0.004581326912787587,-2.9309274787328965,129.0,0.07676815568477241,0.007690134833936258,129,8,2902.399999999999,913.5000000000002,0.05725390070059898,0.0507164449442707
35,1e-05,-0.32,0,200,151,4139.1,1761,-0.16907582248733433,8.491998515853715e-05,0.005049491706795078,-2.8309855447955603,142.0,0.059957189243106494,0.02478739134087182,142,9,3213.300000000002,925.8000000000003,0.05725390070059898,0.05548924121026018
36,1e-05,-0.32,0,200,173,4066.3,1610,-0.24032485758353678,6.18091796596681e-05,0.00578517924023542,-2.9549870767985036,164.0,0.061046236044396164,0.020296306249604542,164,9,3362.900000000002,703.3999999999995,0.05725390070059898,0.04978308628618607
